_timestamp,loss,difficulty,reward_component/docking,_step,_runtime,samples/episode_outcomes,action_type/ADD_FRAGMENT,verifier/lipinski_pass_rate,reward_std,verifier/truncation_rate,episode/diversity_unique_pct,kl,min_reward,reward_component/sa,parse_rate,policy_loss,mean_reward,max_reward,step,episode/mean_length,verifier/invalid_action_rate,invalid_action_rate,verifier/parse_rate,reward_component/qed,grad_norm,n_transitions,reward_component/toxicity_clean
1777192540.7317975,0.01451836470514536,easy,0.018176537368159922,144,4928.463806107,,120.0,0.25,0.3361718854379193,1.0,1.0,0.36295903064310553,0.2893165271214293,0.9084482375983411,0.0,5.944942434628805e-09,0.8648667470808711,1.1677047562192988,138,15.0,0.25,0.25,0.0,0.3423647243390518,0.69140625,120.0,1.0
1777192604.7588236,0.012154494101802507,easy,0.02284446812910053,145,4992.490834351,,120.0,0.0,0.11792317590993717,1.0,0.75,0.3038624988247951,0.8573174822706837,0.9143688052693628,0.0,-6.457169850667318e-09,1.1030142003560517,1.2529605263713293,139,15.0,0.0,0.0,0.0,0.309516235178586,0.51953125,120.0,1.0
1777192656.9477654,0.015028624733289083,easy,0.015776122305968657,146,5044.67975417,,120.0,0.375,0.4214832986483525,1.0,0.875,0.37571560374150675,0.31940729915381105,0.8827657953360842,0.0,-7.450580596923829e-10,0.9157862109444503,1.4351442487241153,140,15.0,0.375,0.375,0.0,0.40304572470910155,0.70703125,120.0,1.0
1777192716.7589989,0.014474928161750238,easy,0.019063599672350214,147,5104.490997603,,120.0,0.125,0.30850513318730516,1.0,0.75,0.3618732479400933,0.2893165271214293,0.915338756811623,0.0,-8.692344029744466e-10,1.0505778792570517,1.4351442487241153,141,15.0,0.125,0.125,0.0,0.3536459506064601,0.51953125,120.0,1.0
1777192776.7960618,0.013877821837862332,easy,0.022579284778515132,148,5164.528134892,,120.0,0.0,0.07023631506392161,1.0,0.75,0.3469460013943414,0.9767819395174563,0.9167966463160577,0.0,-1.2541810671488444e-08,1.088999519071254,1.1677047562192988,142,15.0,0.0,0.0,0.0,0.30590289427142786,0.353515625,120.0,1.0
1777192838.7024863,0.013764872898658116,easy,0.01730408631031805,149,5226.434546206,,120.0,0.25,0.33925075946691474,1.0,0.875,0.3441215542455514,0.31940729915381105,0.9034925855802086,0.0,1.0182460149129232e-08,0.9481546872658749,1.4351442487241153,143,15.0,0.25,0.25,0.0,0.35631332721178216,0.30078125,120.0,1.0
1777192894.1810594,0.014053878871103128,easy,0.019614888765145957,150,5281.913055352,,120.0,0.125,0.26366647939368176,1.0,0.75,0.35134733834614357,0.5356872260758478,0.9161717953503792,0.0,-1.334895690282186e-08,1.1434926905113385,1.4351442487241153,144,15.0,0.125,0.125,0.0,0.3670725421941975,0.515625,120.0,1.0
1777192951.5334337,0.014194575262566407,easy,0.018956794470502275,151,5339.265493989,,120.0,0.25,0.30781894796427645,1.0,1.0,0.3548645225353539,0.31940729915381105,0.9010065107141649,0.0,-9.623666604359945e-09,0.9398524248631182,1.2209817981270872,145,15.0,0.25,0.25,0.0,0.36235181770605396,0.7734375,120.0,1.0
1777193010.55258,0.0143351212143898,easy,0.016457672119615428,152,5398.284613258,,120.0,0.25,0.4090271770360929,1.0,0.75,0.3583802926664551,0.2893165271214293,0.9343070839952973,0.0,-8.953114350636801e-08,0.9738336962780952,1.4351442487241153,146,15.0,0.25,0.25,0.0,0.36700567241033194,0.765625,120.0,1.0
1777193066.5953808,0.015299712059398491,easy,0.021847541115125026,153,5454.327596592,,120.0,0.0,0.11075306174503433,1.0,0.875,0.3824933699021737,1.0749965337303022,0.9086477892228227,0.0,-1.763304074605306e-08,1.151216453845053,1.4351442487241153,147,15.0,0.0,0.0,0.0,0.32642649021522746,0.4296875,120.0,1.0
1777193132.2786198,0.013299240171909333,easy,0.025384646929358486,154,5520.010569078,,120.0,0.0,0.11552331392723583,1.0,0.5,0.33248183665176234,0.8573174822706837,0.9175802820632769,0.0,-3.8122137387593584e-08,0.9967189849308202,1.1138665676938975,148,15.0,0.0,0.0,0.0,0.26967843707705297,0.74609375,120.0,1.0
1777193193.3729627,0.013420235489805539,easy,0.02131217019874797,155,5581.105027625,,120.0,0.125,0.2976239205904622,1.0,0.875,0.3355058784907063,0.31940729915381105,0.8990129267592931,0.0,3.91155481338501e-09,1.0386384495319103,1.2529605263713293,149,15.0,0.125,0.125,0.0,0.3331117842160977,0.37890625,120.0,1.0
1777193255.8220828,0.013134903887597223,easy,0.023354284021717794,156,5643.554204974,,120.0,0.0,0.15180279103336547,1.0,1.0,0.32837269082665443,0.8573174822706837,0.9105238309075661,0.0,-2.7939677238464355e-09,1.164990882270478,1.4351442487241153,150,15.0,0.0,0.0,0.0,0.32142840434590003,0.3828125,120.0,1.0
1777193257.1323228,,,,157,5644.863741832,"{'log_mode': 'IMMUTABLE', 'size': 911, 'artifact_path': 'wandb-client-artifact://s8944yxee1c9n8v3k1k9p0lupwp2qhh4qvv6gl8x9fzj2ok5wc2oypvgntug5ue5t1jqns5tferae388g8niwyirrg1b0h92465k9k06qomaouumybtnpyk4dhvxqlda/samples/episode_outcomes.table.json', '_type': 'table-file', 'nrows': 8, 'path': 'media/table/samples/episode_outcomes_157_8623e657b2802045aa15.table.json', '_latest_artifact_path': 'wandb-client-artifact://2g4fma11vwup23no3ath62qvxfhzey6nu38z4uwfypq97ywp3h8lz20go3f7rkeg9sxbiiz9n40hw79bqbq2x392v638iu84fk6nj2zg8gbnl3a1wcyo30zkxl37l5lm:latest/samples/episode_outcomes.table.json', 'ncols': 8, 'sha256': '8623e657b2802045aa158740b23907775c909969603aae3c2170b117614023d5'}",,,,,,,,,,,,,150,,,,,,,,
1777193318.2055404,0.013680805979917447,easy,0.023501680926766834,158,5705.937563259,,120.0,0.0,0.1152717281865739,1.0,1.0,0.3420198707530896,0.8573174822706837,0.9166688291875997,0.0,7.82310962677002e-09,1.0943061898154969,1.2529605263713293,151,15.0,0.0,0.0,0.0,0.30393652922123143,0.28125,120.0,1.0
1777193377.3968875,0.014970877145727476,easy,0.021238218039238126,159,5765.129056017,,120.0,0.125,0.2617539733943129,1.0,0.875,0.3742720015347004,0.31940729915381105,0.9015708046892027,0.0,1.1175870895385742e-09,0.9988292163910175,1.1625584003701666,152,15.0,0.125,0.125,0.0,0.32227930643804925,0.2578125,120.0,1.0
1777193439.1745508,0.013632554312547047,easy,0.02259839317779847,160,5826.906417416,,120.0,0.0,0.12391070661501723,1.0,0.75,0.3408134087920189,0.8573174822706837,0.9089007284398807,0.0,1.862645149230957e-08,1.122169404729148,1.2529605263713293,153,15.0,0.0,0.0,0.0,0.31662066137467937,0.3046875,120.0,1.0
1777193499.9246807,0.015383848423759143,easy,0.018536767997892015,161,5887.656688915,,120.0,0.25,0.35921706445217033,1.0,0.875,0.3845959771424532,0.2893165271214293,0.9133224350262995,0.0,6.953875223795573e-09,0.9074222444956056,1.2529605263713293,154,15.0,0.25,0.25,0.0,0.35091721398714243,0.470703125,120.0,1.0
1777193563.4345393,0.015359709784388543,easy,0.016209645576219296,162,5951.166526322,,120.0,0.375,0.3674757737850548,1.0,0.875,0.3839913776144385,0.2893165271214293,0.9249747181187588,0.0,5.04155953725179e-08,0.7604726938275562,1.1625584003701666,155,15.0,0.375,0.375,0.0,0.35007405638298666,0.671875,120.0,1.0
1777193628.2636302,0.013673588074743748,easy,0.021894416375473475,163,6015.995582785,,120.0,0.125,0.22567273147116526,1.0,0.5,0.3418393362003068,0.31940729915381105,0.902084351162214,0.0,1.9123156865437827e-08,0.8818795736823626,1.1138665676938975,156,15.0,0.125,0.125,0.0,0.2961655748915722,0.369140625,120.0,1.0
1777193685.5083425,0.014928862700859706,easy,0.021406107258988935,164,6073.240317689,,120.0,0.0,0.1621553950081978,1.0,0.625,0.3732207362850507,0.9767819395174563,0.909967483394994,0.0,3.427267074584961e-08,1.1759461531126751,1.4351442487241153,157,15.0,0.0,0.0,0.0,0.32699222800420874,0.291015625,120.0,1.0
1777193743.999989,0.013379931294669708,easy,0.02011521018217985,165,6131.731997864,,120.0,0.125,0.2587814489489537,1.0,1.0,0.3344979933773478,0.5356872260758478,0.9178645116446571,0.0,1.3969838619232178e-08,1.088446405691263,1.4351442487241153,158,15.0,0.125,0.125,0.0,0.34739795982050403,0.48046875,120.0,1.0
1777193803.7227743,0.013649287074804306,easy,0.02353141313661112,166,6191.45480692,,120.0,0.0,0.15255890356175486,1.0,0.75,0.3412325203418732,0.8573174822706837,0.9129577180868389,0.0,-1.1455267667770386e-08,1.1743651644797677,1.4351442487241153,159,15.0,0.0,0.0,0.0,0.3227696245109014,0.47265625,120.0,1.0
1777193852.571124,0.015107454111178717,easy,0.012169503323468422,167,6240.302881393,,120.0,0.5,0.3624111843346728,1.0,0.75,0.3776861741517981,0.31940729915381105,0.9103337891192006,0.0,1.0430812835693359e-08,0.8166168212866648,1.4351442487241153,160,15.0,0.5,0.5,0.0,0.4238092999866222,0.5234375,120.0,1.0
1777193915.6269345,0.014331999172767004,easy,0.02036757304005024,168,6303.358917159,,120.0,0.125,0.3424430008004114,1.0,0.875,0.35829988550394776,0.2893165271214293,0.9196765452539429,0.0,-1.6142924626668295e-09,1.0474403366011387,1.4351442487241153,161,15.0,0.125,0.125,0.0,0.33692807103706524,0.53515625,120.0,1.0
1777193973.9881876,0.013985523954033852,easy,0.022524144820062687,169,6361.720141786,,120.0,0.0,0.10900248320398842,1.0,0.75,0.34963831547647717,0.8573174822706837,0.9179240868937325,0.0,-7.450580596923828e-09,1.1261700145380078,1.2529605263713293,162,15.0,0.0,0.0,0.0,0.3155697758476638,0.3515625,120.0,1.0
1777194022.9456184,0.018615107983350754,easy,0.017063128622923373,170,6410.677664014,,120.0,0.25,0.37239894667082896,1.0,0.75,0.4653780429934462,0.2893165271214293,0.9373440992591616,0.0,-1.4901161193847656e-08,0.9304563263517633,1.2209817981270872,163,15.0,0.25,0.25,0.0,0.3564807096433467,0.6953125,120.0,1.0
1777194078.7608385,0.016600109388430914,easy,0.016928295671050735,171,6466.49309201,,120.0,0.25,0.3923635196133191,1.0,0.75,0.4150026093237102,0.2893165271214293,0.9288782399854372,0.0,6.7055225372314455e-09,0.9431803901765508,1.4351442487241153,164,15.0,0.25,0.25,0.0,0.36331295555523235,0.921875,120.0,1.0
1777194136.999205,0.01603880027929942,easy,0.01642202881366301,172,6524.731184055,,120.0,0.375,0.3799318613648143,1.0,0.75,0.4009699202453097,0.2893165271214293,0.9196314477143608,0.0,8.940696716308593e-09,0.7821079903439188,1.1677047562192988,165,15.0,0.375,0.375,0.0,0.3674845973915852,0.5703125,120.0,1.0
1777194198.6179285,0.01383711000283559,easy,0.02158267606541604,173,6586.349961125,,120.0,0.125,0.24599823262529935,1.0,0.75,0.34592808987945317,0.31940729915381105,0.8976165701590381,0.0,-1.701215902964274e-08,0.9131905300064086,1.1677047562192988,166,15.0,0.125,0.125,0.0,0.306446056676168,0.37109375,120.0,1.0
1777194252.412567,0.01465386430112024,easy,0.022120422110328213,174,6640.144586107,,120.0,0.0,0.11881331056348154,1.0,0.75,0.3663469062497218,0.8573174822706837,0.9094127202238343,0.0,-9.235615531603495e-09,1.1210505324367386,1.2529605263713293,167,15.0,0.0,0.0,0.0,0.32005360149057893,0.455078125,120.0,1.0
1777194309.398148,0.012766598661740621,easy,0.015165489047383834,175,6697.13018291,,120.0,0.375,0.28972222476792736,1.0,0.75,0.3191644106681148,0.2893165271214293,0.9404352794438837,0.0,2.6325384775797525e-08,0.7917099009056431,1.1677047562192988,168,15.0,0.375,0.375,0.0,0.36270190916874373,0.48828125,120.0,1.0
1777194361.0202448,0.016412796949346862,easy,0.020332352962032202,176,6748.75231772,,120.0,0.125,0.30686271495282047,1.0,1.0,0.41031992187102634,0.31940729915381105,0.8972494941507702,0.0,-1.986821492513021e-09,1.0611406479701313,1.4351442487241153,169,15.0,0.125,0.125,0.0,0.3463806349827179,0.52734375,120.0,1.0
1777194420.666923,0.014246351520220439,easy,0.013050918593450887,177,6808.39891311,,120.0,0.5,0.45421065990211645,1.0,0.75,0.35615801249320306,0.2893165271214293,0.9007295944641116,0.0,2.9802322387695312e-08,0.7463137498244716,1.4351442487241153,170,15.0,0.5,0.5,0.0,0.40238463145131326,0.330078125,120.0,1.0
1777194475.6622417,0.014998868107795715,easy,0.02270658319819836,178,6863.394269333,,120.0,0.125,0.26026638941873526,1.0,0.75,0.37497158013284204,0.31940729915381105,0.8947125409932287,0.0,3.228584925333659e-09,0.9714908758636184,1.1625584003701666,171,15.0,0.125,0.125,0.0,0.31871398510946536,0.337890625,120.0,1.0
1777194530.685052,0.013537622739871342,easy,0.0188361344820282,179,6918.417100062,,120.0,0.25,0.39062760911043004,1.0,0.75,0.3384405056635539,0.2893165271214293,0.9075773207902729,0.0,5.960464477539063e-09,0.974297960376727,1.2529605263713293,172,15.0,0.25,0.25,0.0,0.36246359987070764,0.48828125,120.0,1.0
1777194588.0114968,0.013977634782592455,easy,0.02075786981684792,180,6975.743334474,,120.0,0.125,0.2759244781563054,1.0,0.875,0.3494405636563897,0.2893165271214293,0.9230150066709824,0.0,1.4528632164001465e-08,0.9597184430247014,1.2209817981270872,173,15.0,0.125,0.125,0.0,0.32318821153444166,0.318359375,120.0,1.0
1777194639.0463967,0.014662347237269084,easy,0.021697240872727556,181,7026.778395565,,120.0,0.0,0.13217501435013573,1.0,0.875,0.36655879418055215,0.9767819395174563,0.9105213516083132,0.0,-7.2022279103597006e-09,1.158713945764641,1.4351442487241153,174,15.0,0.0,0.0,0.0,0.32406566640124923,0.61328125,120.0,1.0
1777194685.8748596,0.017171768099069597,easy,0.014382021497623642,182,7073.606935939,,120.0,0.375,0.45467893693119427,1.0,0.875,0.4292944476008415,0.2893165271214293,0.9183601179589019,0.0,-2.9802322387695314e-09,0.873407415418175,1.4351442487241153,175,15.0,0.375,0.375,0.0,0.3889743101358615,0.6015625,120.0,1.0
1777194687.226939,,,,183,7074.958421432,"{'_latest_artifact_path': 'wandb-client-artifact://33s90na10vjizj6puukoicbhvk8g9ztf3lmel8sghh4j0pnpx16tnuzu0q4p5rpf70cszfkrkn9ntripar2xzsugbb114sgvxdehp5d5hry7m22jd5slgk4fnjoscl9z:latest/samples/episode_outcomes.table.json', 'ncols': 8, 'nrows': 8, 'path': 'media/table/samples/episode_outcomes_183_11c0b7e03541cd4c779b.table.json', 'sha256': '11c0b7e03541cd4c779b3a1cd25962d628048f788862f1349d47c737f67d2c37', 'log_mode': 'IMMUTABLE', 'size': 856, 'artifact_path': 'wandb-client-artifact://nafz6hyr3oopmkuq1uprn487bk3bm4xlvy0n9bm22f2plnje0d9mya3suhdsnq0iyw6t361gh9p9e309x28qwou4p1ydxwh7z9r6qv85wgtafysr718psgotw6umq1v9/samples/episode_outcomes.table.json', '_type': 'table-file'}",,,,,,,,,,,,,175,,,,,,,,
1777194737.9470801,0.01389774704972903,easy,0.01871553046768474,184,7125.678886169,,120.0,0.25,0.32328221753237024,1.0,0.875,0.3474430763783554,0.31940729915381105,0.908335097052042,0.0,2.5580326716105142e-08,0.9731195933652976,1.2529605263713293,176,15.0,0.25,0.25,0.0,0.36378676773169527,0.61328125,120.0,1.0
1777194784.367116,0.014862284623086452,easy,0.014365920168767357,185,7172.09907311,,120.0,0.375,0.35909804825026587,1.0,0.75,0.3715558866038918,0.2893165271214293,0.9426760729066279,0.0,4.90496555964152e-08,0.8115368535478458,1.1677047562192988,177,15.0,0.375,0.375,0.0,0.36929828246449414,0.57421875,120.0,1.0
1777194838.3377807,0.014215985747675101,easy,0.018957917704463943,186,7226.069838941,,120.0,0.125,0.3328187815432012,1.0,0.625,0.3553998832590878,0.2893165271214293,0.9162764166736943,0.0,-7.326404253641764e-09,1.0874862034735282,1.4351442487241153,178,15.0,0.125,0.125,0.0,0.36000737034764596,0.486328125,120.0,1.0
1777194891.7843843,0.014690021425485611,easy,0.01854882375059341,187,7279.516387553,,120.0,0.25,0.3507190880640931,1.0,0.875,0.36725041217481097,0.31940729915381105,0.903006760837109,0.0,5.587935447692871e-09,0.9411569995283527,1.4351442487241153,179,15.0,0.25,0.25,0.0,0.35393294968383004,0.36328125,120.0,1.0
1777194942.059727,0.015023474302142858,easy,0.020093706143101953,188,7329.791843474,,120.0,0.25,0.3706322992748423,1.0,0.75,0.3755869965379437,0.31940729915381105,0.8863691698929411,0.0,-5.960464477539063e-09,0.9477950524103909,1.2529605263713293,180,15.0,0.25,0.25,0.0,0.3554420229794424,0.75390625,120.0,1.0
1777194991.8381839,0.015551911977430185,easy,0.02007144666432289,189,7379.570218848,,120.0,0.125,0.3179276983512124,1.0,0.875,0.38879737177242835,0.2893165271214293,0.9155000367570202,0.0,2.061327298482259e-08,1.025289424347889,1.4351442487241153,181,15.0,0.125,0.125,0.0,0.3421333988665392,0.322265625,120.0,1.0
1777195042.3283293,0.016287289559841156,easy,0.019503987584907345,190,7430.060380708,,120.0,0.25,0.37904744056207773,1.0,0.75,0.40718272800246874,0.31940729915381105,0.8855503538079013,0.0,-1.8378098805745444e-08,0.972233555652061,1.2529605263713293,182,15.0,0.25,0.25,0.0,0.3625935943582223,0.31640625,120.0,1.0
1777195094.6869938,0.015228700389464696,easy,0.018335424672270863,191,7482.418969747,,120.0,0.25,0.3540750700968919,1.0,0.875,0.3807172870263457,0.2893165271214293,0.9283745157661434,0.0,7.2022279103597006e-09,0.9333983119937748,1.4351442487241153,183,15.0,0.25,0.25,0.0,0.351217820782218,0.4921875,120.0,1.0
1777195144.4801416,0.01682672475775083,easy,0.018237165025639032,192,7532.212120014,,120.0,0.25,0.32266905800259355,1.0,0.875,0.4206679966300726,0.31940729915381105,0.9084578398994437,0.0,2.9802322387695314e-09,0.9759317093499372,1.2209817981270872,184,15.0,0.25,0.25,0.0,0.366014452750981,0.48046875,120.0,1.0
1777195199.851191,0.015130689553916454,easy,0.02077568156482031,193,7587.58317528,,120.0,0.125,0.31072524214543257,1.0,1.0,0.3782662172801793,0.2893165271214293,0.9232204546761676,0.0,3.489355246225993e-08,1.0024494064320713,1.4351442487241153,185,15.0,0.125,0.125,0.0,0.3226298137095181,0.6875,120.0,1.0
1777195253.3774369,0.015355786681175232,easy,0.021095462774949954,194,7641.109394025,,120.0,0.125,0.24636349665336393,1.0,0.875,0.3838943205152949,0.5356872260758478,0.9220945724461087,0.0,1.0430812835693359e-08,1.0599640789545144,1.4351442487241153,186,15.0,0.125,0.125,0.0,0.33751874576896246,0.337890625,120.0,1.0
1777195306.0760195,0.015454670786857605,easy,0.01840986525509875,195,7693.808014747,,120.0,0.25,0.33538095759525094,1.0,1.0,0.3863664691336453,0.2893165271214293,0.9317626414509398,0.0,1.6887982686360677e-08,0.9760178770997234,1.2529605263713293,187,15.0,0.25,0.25,0.0,0.36351088970478673,0.38671875,120.0,1.0
1777195363.821585,0.014875640347599983,easy,0.01710299577197882,196,7751.55366012,,120.0,0.375,0.3452939298242016,1.0,0.75,0.37189088265101117,0.31940729915381105,0.8966843843664637,0.0,3.4148494402567544e-09,0.815728477194146,1.1625584003701666,188,15.0,0.375,0.375,0.0,0.36189270561332704,0.48046875,120.0,1.0
1777195415.5726159,0.01574423412481944,easy,0.021376908957435423,197,7803.304711528,,120.0,0.125,0.2860580695907153,1.0,0.75,0.39360592467710376,0.31940729915381105,0.89435764322681,0.0,-1.3659397761027017e-09,1.0185796618484573,1.2209817981270872,189,15.0,0.125,0.125,0.0,0.3355776326068023,0.53125,120.0,1.0
1777195468.6233108,0.014264809836943945,easy,0.02385307257232152,198,7856.355346864,,120.0,0.0,0.12116826548273711,1.0,0.75,0.35662031757334867,0.8573174822706837,0.9107160915139898,0.0,-2.1109978357950846e-09,1.1413176852131384,1.2529605263713293,190,15.0,0.0,0.0,0.0,0.31157028019511757,0.32421875,120.0,1.0
1777195514.8164299,0.017058883824696145,easy,0.01994364780817302,199,7902.548417179,,120.0,0.125,0.3079173395550825,1.0,0.75,0.42647227020934225,0.31940729915381105,0.8963197530938617,0.0,-9.002784887949625e-09,1.093070716117275,1.4351442487241153,191,15.0,0.125,0.125,0.0,0.3538561986654073,0.3671875,120.0,1.0
1777195565.6930764,0.016444949557383855,easy,0.024033724662287412,200,7953.425102691,,120.0,0.0,0.132919448687126,1.0,0.75,0.411124176842471,0.8573174822706837,0.910966047329878,0.0,-1.663962999979655e-08,1.0334472043797829,1.2529605263713293,192,15.0,0.0,0.0,0.0,0.2941885868178272,0.283203125,120.0,1.0
1777195620.4758203,0.013954191903273265,easy,0.020511423878387315,201,8008.207809439,,120.0,0.125,0.21705516491947313,1.0,0.875,0.3488540892799695,0.5356872260758478,0.9212712543990476,0.0,2.520779768625895e-08,1.0293705238028814,1.2529605263713293,193,15.0,0.125,0.125,0.0,0.3290445593246136,0.62890625,120.0,1.0
1777195674.659777,0.0157612357288599,easy,0.02327304507656819,202,8062.391865089,,120.0,0.0,0.10183226180647945,1.0,0.625,0.3940310728425781,1.0752168073715764,0.9170366725898151,0.0,-8.81652037302653e-09,1.1802886375793717,1.4351442487241153,194,15.0,0.0,0.0,0.0,0.3262632194187642,0.46875,120.0,1.0
1777195722.8816667,0.016101753634090225,easy,0.01940218637143635,203,8110.613556859,,120.0,0.25,0.3340726766092867,1.0,0.75,0.40254408785452445,0.31940729915381105,0.8813063531247054,0.0,-1.2526288628578185e-08,0.8603546666675458,1.2209817981270872,195,15.0,0.25,0.25,0.0,0.333829454027828,0.53515625,120.0,1.0
1777195772.7324703,0.018118805065751076,easy,0.018689771983197028,204,8160.464310453,,120.0,0.25,0.3625981488092529,1.0,0.875,0.45297000498200457,0.2893165271214293,0.9116583714468207,0.0,6.457169850667318e-09,0.9041681412335599,1.2529605263713293,196,15.0,0.25,0.25,0.0,0.34573027391439065,0.71875,120.0,1.0
1777195822.9993181,0.01724652275443077,easy,0.02334238919315519,205,8210.731173838,,120.0,0.0,0.1537532589737933,1.0,0.875,0.43116391186291975,0.8573174822706837,0.9103866642397316,0.0,-3.427267074584961e-08,1.1509059305511635,1.4351442487241153,197,15.0,0.0,0.0,0.0,0.3173732611775567,0.384765625,120.0,1.0
1777195871.3044221,0.018193307146430016,easy,0.018310478531555558,206,8259.036414104,,120.0,0.25,0.3563652445843342,1.0,1.0,0.45483252697934706,0.2893165271214293,0.9091437510969789,0.0,7.574756940205891e-09,0.9081380751662461,1.2529605263713293,198,15.0,0.25,0.25,0.0,0.35165150908201376,0.51171875,120.0,1.0
1777195922.8701055,0.016015428801377615,easy,0.011821768397886505,207,8310.602124474,,120.0,0.5,0.4098341744439056,1.0,0.875,0.40038598896935584,0.2893165271214293,0.9225847607110856,0.0,-5.463759104410807e-09,0.809003832304478,1.4351442487241153,199,15.0,0.5,0.5,0.0,0.41541396931283475,0.96875,120.0,1.0
